DateTime,Origin,Destination,Min_time,Max_time,Duration,Distance,Route,Day_of_Week,Traffic_Intensity,Accident_Reports,Weather_Conditions
10-12-2024 09:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",30,50,40,24318,NH 48,1,6.5,0,Clear
10-12-2024 09:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",35,75,50,21118,NH 148A and Sri Aurobindo Marg,1,7,0,Clear
10-12-2024 10:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",30,50,40,24318,NH 48,1,6.5,0,Clear
10-12-2024 10:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",35,75,50,21118,NH 148A and Sri Aurobindo Marg,1,7,0,Clear
10-12-2024 10:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",30,55,40,24318,NH 48,1,6.5,0,Clear
10-12-2024 10:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",35,80,50,21118,NH 148A and Sri Aurobindo Marg,1,7,0,Clear
10-12-2024 10:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",35,55,45,24318,NH 48,1,6.9,0,Clear
10-12-2024 10:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",35,80,55,21118,NH 148A and Sri Aurobindo Marg,1,7.4,0,Clear
10-12-2024 10:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",35,70,50,24318,NH 48,1,7.4,0,Clear
10-12-2024 10:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",35,80,55,21118,NH 148A and Sri Aurobindo Marg,1,7.4,0,Clear
10-12-2024 11:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,70,55,24318,NH 48,1,7.8,0,Clear
10-12-2024 11:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,85,55,21118,NH 148A and Sri Aurobindo Marg,1,7.4,0,Clear
10-12-2024 11:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,75,55,24318,NH 48,1,7.8,0,Clear
10-12-2024 11:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,90,60,21118,NH 148A and Sri Aurobindo Marg,1,7.9,0,Clear
10-12-2024 11:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,80,60,24318,NH 48,1,8.2,0,Clear
10-12-2024 11:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,90,60,21118,NH 148A and Sri Aurobindo Marg,1,7.9,0,Clear
10-12-2024 11:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,80,60,24318,NH 48,1,8.2,0,Clear
10-12-2024 11:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,100,60,21118,NH 148A and Sri Aurobindo Marg,1,7.9,0,Clear
10-12-2024 12:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,80,60,24318,NH 48,1,8.2,0,Clear
10-12-2024 12:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,100,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 12:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,85,60,24318,NH 48,1,8.2,0,Clear
10-12-2024 12:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,100,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 12:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",50,80,60,24318,NH 48,1,8.2,0,Clear
10-12-2024 12:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,90,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 12:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,90,60,21118,NH 148A and Sri Aurobindo Marg,1,7.9,0,Clear
10-12-2024 12:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",50,85,65,24318,NH 48,1,8.7,0,Clear
10-12-2024 13:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",50,85,60,24318,NH 48,1,8.2,0,Clear
10-12-2024 13:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,90,60,21118,NH 148A and Sri Aurobindo Marg,1,7.9,0,Clear
10-12-2024 13:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,90,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 13:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",50,85,60,24318,NH 48,1,8.2,0,Clear
10-12-2024 13:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,90,60,21118,NH 148A and Sri Aurobindo Marg,1,7.9,0,Clear
10-12-2024 13:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",50,85,65,24318,NH 48,1,8.7,0,Clear
10-12-2024 13:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,90,60,21118,NH 148A and Sri Aurobindo Marg,1,7.9,0,Clear
10-12-2024 13:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",50,80,60,24318,NH 48,1,8.2,0,Clear
10-12-2024 14:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,80,60,24318,NH 48,1,8.2,0,Clear
10-12-2024 14:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,90,60,21118,NH 148A and Sri Aurobindo Marg,1,7.9,0,Clear
10-12-2024 14:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,80,60,24318,NH 48,1,8.2,0,Clear
10-12-2024 14:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,90,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 14:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,75,60,24318,NH 48,1,8.2,0,Clear
10-12-2024 14:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,100,60,21118,NH 148A and Sri Aurobindo Marg,1,7.9,0,Clear
10-12-2024 14:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,75,60,24318,NH 48,1,8.2,0,Clear
10-12-2024 14:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,100,60,21118,NH 148A and Sri Aurobindo Marg,1,7.9,0,Clear
10-12-2024 15:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,75,55,24318,NH 48,1,7.8,0,Clear
10-12-2024 15:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,100,60,21118,NH 148A and Sri Aurobindo Marg,1,7.9,0,Clear
10-12-2024 15:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,75,55,24318,NH 48,1,7.8,0,Clear
10-12-2024 15:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,90,60,21118,NH 148A and Sri Aurobindo Marg,1,7.9,0,Clear
10-12-2024 15:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,75,60,24318,NH 48,1,8.2,0,Clear
10-12-2024 15:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,100,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 15:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,75,60,24318,NH 48,1,8.2,0,Clear
10-12-2024 15:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,100,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 16:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,75,60,24318,NH 48,1,8.2,0,Clear
10-12-2024 16:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,100,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 16:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,75,55,24318,NH 48,1,7.8,0,Clear
10-12-2024 16:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,100,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 16:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,75,55,24318,NH 48,1,7.8,0,Clear
10-12-2024 16:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,100,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 16:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,75,55,24318,NH 48,1,7.8,0,Clear
10-12-2024 16:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,100,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 17:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,75,55,24318,NH 48,1,7.8,0,Clear
10-12-2024 17:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,100,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 17:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,70,55,24318,NH 48,1,7.8,0,Clear
10-12-2024 17:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,100,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 17:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,70,55,24318,NH 48,1,7.8,0,Clear
10-12-2024 17:30,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,100,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 17:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,70,55,24318,NH 48,1,7.8,0,Clear
10-12-2024 17:45,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,70,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 18:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,70,55,24318,NH 48,1,7.8,0,Clear
10-12-2024 18:00,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,70,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-12-2024 18:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",40,70,55,24318,NH 48,1,7.8,0,Clear
10-12-2024 18:15,"Metro Station Iffco Chowk, Sector 29, Gurugram, Haryana 122002, India","Dilli Haat - INA, INA Market, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India",45,70,65,21118,NH 148A and Sri Aurobindo Marg,1,8.3,0,Clear
10-09-2024 18:30,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",28,65,45,11853,Dabri - Gurgaon Rd/Rd Number 224,1,5.4,0,Clear
10-09-2024 18:30,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",35,65,45,10983,Rd Number 224,1,5.3,0,Clear
10-09-2024 18:30,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",30,75,45,12660,Dabri Dwarka Rd,1,5.5,0,Clear
10-09-2024 18:45,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",30,65,45,11853,Dabri - Gurgaon Rd/Rd Number 224,1,5.4,0,Clear
10-09-2024 18:45,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",35,65,45,10983,Rd Number 224,1,5.3,0,Clear
10-09-2024 18:45,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",35,75,50,12660,Dabri Dwarka Rd,1,5.9,0,Clear
10-09-2024 19:00,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",30,70,45,11853,Dabri - Gurgaon Rd/Rd Number 224,1,5.4,0,Rainy
10-09-2024 19:00,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",35,70,45,10983,Rd Number 224,1,5.3,0,Rainy
10-09-2024 19:00,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",35,75,50,12660,Dabri Dwarka Rd,1,5.9,0,Rainy
10-09-2024 19:15,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",30,65,45,11853,Dabri - Gurgaon Rd/Rd Number 224,1,5.4,0,Rainy
10-09-2024 19:15,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",35,65,45,10983,Rd Number 224,1,5.3,0,Rainy
10-09-2024 19:15,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",35,75,50,12660,Dabri Dwarka Rd,1,5.9,0,Rainy
10-09-2024 19:30,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",30,70,45,11853,Dabri - Gurgaon Rd/Rd Number 224,1,5.4,0,Rainy
10-09-2024 19:30,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",35,65,45,10983,Rd Number 224,1,5.3,0,Rainy
10-09-2024 19:30,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",35,75,45,12660,Dabri Dwarka Rd,1,5.5,0,Rainy
10-09-2024 19:45,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",30,65,45,11853,Dabri - Gurgaon Rd/Rd Number 224,1,5.4,0,Rainy
10-09-2024 19:45,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",35,65,45,10983,Rd Number 224,1,5.3,0,Rainy
10-09-2024 19:45,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",30,75,45,12660,Dabri Dwarka Rd,1,5.5,0,Rainy
10-09-2024 20:00,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",30,65,40,11853,Dabri - Gurgaon Rd/Rd Number 224,1,5,0,Rainy
10-09-2024 20:00,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",35,65,45,10983,Rd Number 224,1,5.3,0,Rainy
10-09-2024 20:00,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",30,70,45,12660,Dabri Dwarka Rd,1,5.5,0,Rainy
10-09-2024 20:15,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",28,60,40,11853,Dabri - Gurgaon Rd/Rd Number 224,1,5,0,Rainy
10-09-2024 20:15,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",35,65,45,10983,Rd Number 224,1,5.3,0,Rainy
10-09-2024 20:15,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",30,70,45,12660,Dabri Dwarka Rd,1,5.5,0,Rainy
10-09-2024 20:30,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",28,60,40,11853,Dabri - Gurgaon Rd/Rd Number 224,1,5,0,Rainy
10-09-2024 20:30,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",30,60,45,10983,Rd Number 224,1,5.3,0,Rainy
10-09-2024 20:30,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",30,70,45,12660,Dabri Dwarka Rd,1,5.5,0,Rainy
10-09-2024 20:45,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",28,55,40,11853,Dabri - Gurgaon Rd/Rd Number 224,1,5,0,Rainy
10-09-2024 20:45,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",30,65,40,12660,Dabri Dwarka Rd,1,5.1,0,Rainy
10-09-2024 20:45,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",30,60,40,10983,Rd Number 224,1,4.9,0,Rainy
10-09-2024 21:00,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",26,55,35,11853,Dabri - Gurgaon Rd/Rd Number 224,1,4.5,0,Rainy
10-09-2024 21:00,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",28,60,40,12660,Dabri Dwarka Rd,1,5.1,0,Rainy
10-09-2024 21:00,"Janakpuri District Centre Metro Station Janakpuri West, Delhi","Metro, Pochanpur, Block B, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",30,55,40,10983,Rd Number 224,1,4.9,0,Rainy
